Announcement Date,Announcement Link,Demand-side Marketplace,Supply-side Marketplace,CDR Method,Total price (USD),Purchaser,Status,Supplier,Tons Delivered,Tons Purchased
2023-12-15 00:00:00,patch order id: ord_prod_14c8729039c5492cd4888f866c99fab9,,Patch,Biochar,,Aggregate Purchase,undelivered,Carbo Culture,0,"4,05"
2023-12-15 00:00:00,patch order id: ord_prod_fd7709470b2c17803ea9967b7bad5040,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"14,29","14,29"
2023-12-15 00:00:00,patch order id: ord_prod_d809d2488edf1450a79bed8059dd780e,,Patch,Enhanced Weathering,,Aggregate Purchase,delivered,GreenSand,1,1
2023-12-15 00:00:00,patch order id: ord_prod_0c1277f8114ebb66d21256ce8a6696f2,,Patch,Enhanced Weathering,,Aggregate Purchase,delivered,GreenSand,"2,75","2,75"
2023-12-15 00:00:00,patch order id: ord_prod_e0dfc5355633234f9ef1c07623deee4c,,Patch,Bio-oil,,Aggregate Purchase,undelivered,Charm Industrial,0,"0,17"
2023-12-15 00:00:00,patch order id: ord_prod_3a071c9655cf8a4d0b7c8930666934cf,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"0,19"
2023-12-15 00:00:00,patch order id: ord_prod_0906541cdcc630112d4eb6aaeee8a696,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"0,2"
2023-12-15 00:00:00,patch order id: ord_prod_0b1c7d846aead25463c47e4f9893865d,,Patch,Mineralization,,Aggregate Purchase,undelivered,CarbonCure,0,"0,18"
2023-12-15 00:00:00,patch order id: ord_prod_dba57b76fdc7eb1f45e2e7b7cbede3c4,,Patch,Microalgae,,Aggregate Purchase,undelivered,Brilliant Planet,0,4
2023-12-15 00:00:00,patch order id: ord_prod_92b361220b88a6599b4b383420fac803,,Patch,Biochar,,Aggregate Purchase,undelivered,Mash makes,0,"1,67"
2023-12-15 00:00:00,patch order id: ord_prod_dbd54dc9347843aa1906fc0c691a5669,,Patch,DAC,,Aggregate Purchase,undelivered,AspiraDAC,0,"2,02"
2023-12-15 00:00:00,patch order id: ord_prod_dee5973c96affa31e2d49d0d0df07198,,Patch,Bio-oil,,Aggregate Purchase,delivered,Charm Industrial,"102,5","102,5"
2023-12-15 00:00:00,patch order id: ord_prod_a42dce09daa7047bb43df53b0cd9dae8,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,4
2023-12-15 00:00:00,patch order id: ord_prod_42ce08a2a4cadce71747ce416efd1d80,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"15,63","15,63"
2023-12-15 00:00:00,patch order id: ord_prod_440884b7c6e60d11aac14142510973cd,,Patch,Mineralization,,Aggregate Purchase,undelivered,CarbonCure,0,"13,16"
2023-12-15 00:00:00,patch order id: ord_prod_6b84b4aa934231517485ff2e13e79bbb,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"0,2","0,2"
2023-12-15 00:00:00,patch order id: ord_prod_6aea5470321bf9bc0fe1bd874ec5f47f,,Patch,Mineralization,,Aggregate Purchase,undelivered,CarbonCure,0,"5,29"
2023-12-15 00:00:00,patch order id: ord_prod_42063b0acf8f33105d70c05fb6d14a15,,Patch,Biochar,,Aggregate Purchase,undelivered,Planboo,0,"0,68"
2023-12-15 00:00:00,patch order id: ord_prod_1d7e530c1ce0b34d6170cc163964c686,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"0,16","0,16"
2023-12-15 00:00:00,patch order id: ord_prod_925f5d398fd79d3e51f37a48e49e915b,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"0,22","0,22"
2023-12-15 00:00:00,patch order id: ord_prod_729503847288eda84ca7fc6cee61e98f,,Patch,Mineralization,,Aggregate Purchase,undelivered,CarbonCure,0,2
2023-12-15 00:00:00,patch order id: ord_prod_b5926fb77fe9d1ad4e495d29b2e44fea,,Patch,Biochar,,Aggregate Purchase,undelivered,Aperam BioEnergia,0,15000
2023-12-15 00:00:00,patch order id: ord_prod_97fe0124dadf4fef99275a22742557a7,,Patch,Enhanced Weathering,,Aggregate Purchase,undelivered,GreenSand,0,52
2023-12-15 00:00:00,patch order id: ord_prod_a949deca44ca6e7819e6c60e5dd638b0,,Patch,Biochar,,Aggregate Purchase,undelivered,Dutch Carboneers,0,8
2023-12-15 00:00:00,patch order id: ord_prod_a80bde065c8de3aab126ce76ba3d398d,,Patch,Microalgae,,Aggregate Purchase,undelivered,Brilliant Planet,0,"0,2"
2023-12-15 00:00:00,patch order id: ord_prod_a5ade9fb71d67035c76125b161e70389,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,10
2023-12-15 00:00:00,patch order id: ord_prod_90d12c8631b53e7efd07656b8508bf44,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"1,53","1,53"
2023-12-15 00:00:00,patch order id: ord_prod_f7687e196c21ce5451f5cb969b30b708,,Patch,Biochar,,Aggregate Purchase,undelivered,Ecoera,0,"0,18"
2023-12-15 00:00:00,patch order id: ord_prod_033ae04f56a69b5e13fde724da26e842,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"53,57"
2023-12-15 00:00:00,patch order id: ord_prod_16f50a00d727dbc95299bc3710924775,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"71,47","71,47"
2023-12-15 00:00:00,patch order id: ord_prod_955af698c1d6f913087a56d66b46a068,,Patch,Biochar,,Aggregate Purchase,undelivered,Carbo Culture,0,"0,19"
2023-12-15 00:00:00,patch order id: ord_prod_cf13e22e9360f4c310cf17bcdd5db300,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"2,47","2,47"
2023-12-15 00:00:00,patch order id: ord_prod_921fc66fb902a7100eddb94542b813ea,,Patch,DAC,,Aggregate Purchase,undelivered,Carbon Capture,0,1
2023-12-15 00:00:00,patch order id: ord_prod_9c49f485cfc0d30efb98f75fe0c5ee08,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,20,20
2023-12-15 00:00:00,patch order id: ord_prod_4d9b09068b561d05e7e5b6fa3f5185a7,,Patch,Biochar,,Aggregate Purchase,undelivered,Mash makes,0,1
2023-12-15 00:00:00,patch order id: ord_prod_c353ecd89062ed47d4ebdd01248f37ce,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,20
2023-12-15 00:00:00,patch order id: ord_prod_14cc25b93d70701ace55550649010c65,,Patch,Biochar,,Aggregate Purchase,undelivered,Ecoera,0,41
2023-12-15 00:00:00,patch order id: ord_prod_3f22ec66f9a6eb746574a957bdcfe689,,Patch,Macroalgae,,Aggregate Purchase,delivered,Running Tide,4,4
2023-12-15 00:00:00,patch order id: ord_prod_47feef4f681a85af12153539b478b3b2,,Patch,Bio-oil,,Aggregate Purchase,undelivered,Charm Industrial,0,"0,17"
2023-12-15 00:00:00,patch order id: ord_prod_04c3334022252bf2a833ea4cb5e38d9e,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,1,1
2023-12-15 00:00:00,patch order id: ord_prod_0c2faa68f9a686debfe80499991218fc,,Patch,Biochar,,Aggregate Purchase,undelivered,Carbo Culture,0,"0,36"
2023-12-15 00:00:00,patch order id: ord_prod_d2588400f3dd97d5d7c6c427d3ad4b1f,,Patch,Mineralization,,Aggregate Purchase,undelivered,CarbonCure,0,1
2023-12-15 00:00:00,patch order id: ord_prod_f3456880efe953f01227e67ad5cd854f,,Patch,Enhanced Weathering,,Aggregate Purchase,delivered,UNDO,"0,65","0,65"
2023-12-15 00:00:00,patch order id: ord_prod_d05577f40f8866a8a81c1b71a676386e,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"0,46"
2023-12-15 00:00:00,patch order id: ord_prod_eb686be31c5ee2c9887c4f515112cdc7,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"0,5"
2023-12-15 00:00:00,patch order id: ord_prod_ba01e6af4cc62131800d7240446b4008,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,2
2023-12-15 00:00:00,patch order id: ord_prod_00c567393b90f9169ca0cbf1598f1dc0,,Patch,Biochar,,Aggregate Purchase,delivered,Husk,2,2
2023-12-15 00:00:00,patch order id: ord_prod_0c53ce78b19fcb76f25fbd5f4707393e,,Patch,Mineralization,,Aggregate Purchase,undelivered,CarbonCure,0,393
2023-12-15 00:00:00,patch order id: ord_prod_806f1e8425abed66229413e95448f2d3,,Patch,Biochar,,Aggregate Purchase,undelivered,Carbo Culture,0,"2,03"
2023-12-15 00:00:00,patch order id: ord_prod_7cbfca2ef1c8930221734b92ed59069f,,Patch,Mineralization,,Aggregate Purchase,undelivered,CarbonCure,0,"15,63"
2023-12-15 00:00:00,patch order id: ord_prod_1e08d844c4818ae77775c5eb3c3d0731,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"0,57","0,57"
2023-12-15 00:00:00,patch order id: ord_prod_586fe89ee35b9ade089ffec811b92105,,Patch,Bio-oil,,Aggregate Purchase,undelivered,Charm Industrial,0,"0,65"
2023-12-15 00:00:00,patch order id: ord_prod_d1688fa21cfb582c87a17d6631ce7b07,,Patch,Mineralization,,Aggregate Purchase,undelivered,Neustark,0,"0,25"
2023-12-15 00:00:00,patch order id: ord_prod_cf2adef2fef652cfbf2bf53ce56af06d,,Patch,Mineralization,,Aggregate Purchase,undelivered,CarbonCure,0,"121,57"
2023-12-15 00:00:00,patch order id: ord_prod_92beae8b7b20ac00daef5302b38665b3,,Patch,Bio-oil,,Aggregate Purchase,undelivered,Charm Industrial,0,"7,4"
2023-12-15 00:00:00,patch order id: ord_prod_806f1e8425abed66229413e95448f2d3,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,1
2023-12-15 00:00:00,patch order id: ord_prod_d704da2d33df452de9d605352922624f,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"1,16"
2023-12-15 00:00:00,patch order id: ord_prod_68156af0da0d0885cb2f6d83a6f26da5,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,10
2023-12-15 00:00:00,patch order id: ord_prod_4750d6a17af8beee275d6fed26c1f69c,,Patch,DAC,,Aggregate Purchase,undelivered,Carbon Capture,0,"0,52"
2023-12-15 00:00:00,patch order id: ord_prod_0c53ce78b19fcb76f25fbd5f4707393e,,Patch,Mineralization,,Aggregate Purchase,undelivered,CarbonCure,0,184
2023-12-15 00:00:00,patch order id: ord_prod_98ac65f54aaf9871dc1e048c2e8794ad,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"0,5","0,5"
2023-12-15 00:00:00,patch order id: ord_prod_4ad28e1e0c5a952855df4147c6905c0b,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,1,1
2023-12-15 00:00:00,patch order id: ord_prod_8f084df95a7e7a0f92dc29f8bfe13f84,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"0,17","0,17"
2023-12-15 00:00:00,patch order id: ord_prod_a5b47be6cb087b2bc92fdb0dad49c182,,Patch,Biochar,,Aggregate Purchase,undelivered,Carbo Culture,0,1
2023-12-15 00:00:00,patch order id: ord_prod_8fb9234e9ff54d25b059687a0a904309,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"0,96"
2023-12-15 00:00:00,patch order id: ord_prod_dee9f769a1e52c6a86f0d60c6f562f9c,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"6,25"
2023-12-15 00:00:00,patch order id: ord_prod_889021198bed80fae0673547e83d6ffa,,Patch,Biochar,,Aggregate Purchase,undelivered,Carbo Culture,0,"11,41"
2023-12-15 00:00:00,patch order id: ord_prod_6c1321910aee3298e73475f66f2de753,,Patch,Microalgae,,Aggregate Purchase,undelivered,Brilliant Planet,0,2
2023-12-15 00:00:00,patch order id: ord_prod_20ac6473159ae9e656a98da143fd173e,,Patch,Enhanced Weathering,,Aggregate Purchase,undelivered,GreenSand,0,3
2023-12-15 00:00:00,patch order id: ord_prod_20ac6473159ae9e656a98da143fd173e,,Patch,Mineralization,,Aggregate Purchase,undelivered,CarbonCure,0,5
2023-12-15 00:00:00,patch order id: ord_prod_df266717c1b8286ff58ec71ffbd7be18,,Patch,Enhanced Weathering,,Aggregate Purchase,delivered,GreenSand,"2,1","2,1"
2023-12-15 00:00:00,patch order id: ord_prod_04056f572d943936383b86e5fcd9899f,,Patch,DAC,,Aggregate Purchase,undelivered,Carbon Capture,0,"0,15"
2023-12-15 00:00:00,patch order id: ord_prod_51fe4695741f3a4e85fe16f045f31fbe,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"0,16"
2023-12-15 00:00:00,patch order id: ord_prod_085b1d5fa93efd918fab2b3a640b8250,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"0,22"
2023-12-15 00:00:00,patch order id: ord_prod_778090f2bbf934bceaa27b643a7b4956,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"5,17","5,17"
2023-12-15 00:00:00,patch order id: ord_prod_5810cec22bb959103ecdc10da11e2236,,Patch,Biochar,,Aggregate Purchase,undelivered,Carbo Culture,0,"0,37"
2023-12-15 00:00:00,patch order id: ord_prod_fe1c89686633f36b036be84b0ddedab9,,Patch,Enhanced Weathering,,Aggregate Purchase,delivered,GreenSand,"0,19","0,19"
2023-12-15 00:00:00,patch order id: ord_prod_c7c756c327ea894f85990f80599b8d82,,Patch,Macroalgae,,Aggregate Purchase,delivered,Running Tide,"0,21","0,21"
2023-12-15 00:00:00,patch order id: ord_prod_bd3617eeef394c6d2b0173a9ffa79c91,,Patch,Enhanced Weathering,,Aggregate Purchase,delivered,GreenSand,"2,47","2,47"
2023-12-15 00:00:00,patch order id: ord_prod_c48be8a4aee7a50144e7addb13351e8d,,Patch,DAC,,Aggregate Purchase,undelivered,Carbon Capture,0,"0,5"
2023-12-15 00:00:00,patch order id: ord_prod_29f3be34f12c181542ebfdb6cf5954c1,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"0,21"
2023-12-15 00:00:00,patch order id: ord_prod_b99d3f8dd574ff53f4e1820ab403658c,,Patch,Microalgae,,Aggregate Purchase,undelivered,Brilliant Planet,0,"0,35"
2023-12-15 00:00:00,patch order id: ord_prod_64b2f7968decac81f2c72d11b2bd2c31,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"0,4"
2023-12-15 00:00:00,patch order id: ord_prod_7189b8412fc7e5c07101bf565a71dec3,,Patch,Biochar,,Aggregate Purchase,undelivered,Ecoera,0,15
2023-12-15 00:00:00,patch order id: ord_prod_090fc38b6d355be6570061c4a249d6a5,,Patch,Microalgae,,Aggregate Purchase,undelivered,Brilliant Planet,0,2
2023-12-15 00:00:00,patch order id: ord_prod_6446736c462b855e77e3c7799c68a9ab,,Patch,Enhanced Weathering,,Aggregate Purchase,undelivered,Eion,0,"1,5"
2023-12-15 00:00:00,patch order id: ord_prod_872f525421cd91725226794440597001,,Patch,DAC,,Aggregate Purchase,undelivered,Carbon Capture,0,2
2023-12-15 00:00:00,patch order id: ord_prod_252b9d6b934e3272ab3695203ea3fabb,,Patch,Biochar,,Aggregate Purchase,undelivered,Planboo,0,1
2023-12-15 00:00:00,patch order id: ord_prod_992b106b8c5c4b7dbaf675431bd85591,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"0,2","0,2"
2023-12-15 00:00:00,patch order id: ord_prod_889021198bed80fae0673547e83d6ffa,,Patch,Enhanced Weathering,,Aggregate Purchase,undelivered,GreenSand,0,"6,59"
2023-12-15 00:00:00,patch order id: ord_prod_eaa95f14cf1550a840626c673c3215ff,,Patch,Macroalgae,,Aggregate Purchase,delivered,Running Tide,"0,16","0,16"
2023-12-15 00:00:00,patch order id: ord_prod_7c13edf3034de56e9bf3304d52eb6f54,,Patch,Macroalgae,,Aggregate Purchase,delivered,Running Tide,"0,15","0,15"
2023-12-15 00:00:00,patch order id: ord_prod_8d90e8880861d69336546d53a0e1c737,,Patch,Mineralization,,Aggregate Purchase,undelivered,CarbonCure,0,"22,42"
2023-12-15 00:00:00,patch order id: ord_prod_bacac237322a0d717764379d884b24b8,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"0,16"
2023-12-15 00:00:00,patch order id: ord_prod_76fb0f99508b85e7eec63c7a59e05f14,,Patch,Mineralization,,Aggregate Purchase,undelivered,Neustark,0,4
2023-12-15 00:00:00,patch order id: ord_prod_c48be8a4aee7a50144e7addb13351e8d,,Patch,Bio-oil,,Aggregate Purchase,undelivered,Charm Industrial,0,"0,2"
2023-12-15 00:00:00,patch order id: ord_prod_dd5fe50737577be4e7ba7a305e09fa41,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"15,85"
2023-12-15 00:00:00,patch order id: ord_prod_bd57b0b8f6cc5c2e1c9387f00c13882d,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,13
2023-12-15 00:00:00,patch order id: ord_prod_d2588400f3dd97d5d7c6c427d3ad4b1f,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,1
2023-12-15 00:00:00,patch order id: ord_prod_36a9088177ebec253419c4c3bbf91520,,Patch,Mineralization,,Aggregate Purchase,undelivered,CarbonCure,0,105
2023-12-15 00:00:00,patch order id: ord_prod_3cc95747d607a0f2550a7bc3ebdd85a2,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,1
2023-12-15 00:00:00,patch order id: ord_prod_443ca75d98b3616ab6d99460854f003e,,Patch,Mineralization,,Aggregate Purchase,undelivered,CarbonCure,0,"15,63"
2023-12-15 00:00:00,patch order id: ord_prod_32986c7addec0592a5a851975c60682d,,Patch,Bio-oil,,Aggregate Purchase,undelivered,Charm Industrial,0,"0,6"
2023-12-15 00:00:00,patch order id: ord_prod_55d45c138822b08ec1ed85e468f9d46b,,Patch,Bio-oil,,Aggregate Purchase,delivered,Charm Industrial,"1,38","1,38"
2023-12-15 00:00:00,patch order id: ord_prod_00c567393b90f9169ca0cbf1598f1dc0,,Patch,Biochar,,Aggregate Purchase,delivered,Husk,"20,5","20,5"
2023-12-15 00:00:00,patch order id: ord_prod_1042b59e6053cdd0fc52d52262e62424,,Patch,Biochar,,Aggregate Purchase,undelivered,Ecoera,0,"8,86"
2023-12-15 00:00:00,patch order id: ord_prod_798d24acd95871e4712111ee3039ad31,,Patch,Enhanced Weathering,,Aggregate Purchase,delivered,GreenSand,"5,44","5,44"
2023-12-15 00:00:00,patch order id: ord_prod_1ea26fe463b369d5f8bafa5dd3770c02,,Patch,Macroalgae,,Aggregate Purchase,delivered,Running Tide,"0,24","0,24"
2023-12-15 00:00:00,patch order id: ord_prod_c48be8a4aee7a50144e7addb13351e8d,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"0,5"
2023-12-15 00:00:00,patch order id: ord_prod_322856a81bbe5238610b15d8c5f2f56a,,Patch,Enhanced Weathering,,Aggregate Purchase,undelivered,Eion,0,"0,33"
2023-12-15 00:00:00,patch order id: ord_prod_79bfca715c4c47c1a102ed78fb52da56,,Patch,Enhanced Weathering,,Aggregate Purchase,undelivered,GreenSand,0,5
2023-12-15 00:00:00,patch order id: ord_prod_ad1ecaa0a957566977a547044568bd86,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"1,1","1,1"
2023-12-15 00:00:00,patch order id: ord_prod_ff914df339ded5f61d11436736e2433d,,Patch,DAC,,Aggregate Purchase,undelivered,Carbon Capture,0,34
2023-12-15 00:00:00,patch order id: ord_prod_6eb6ba6228c508b49e534144dd535a97,,Patch,Biochar,,Aggregate Purchase,undelivered,Husk,0,1
2023-12-15 00:00:00,patch order id: ord_prod_5301e213f0e5f15d2f411080d90fb44f,,Patch,Macroalgae,,Aggregate Purchase,delivered,Running Tide,"0,33","0,33"
2023-12-15 00:00:00,patch order id: ord_prod_21b8d244cf54c664dd7d79e1ff677b34,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"2,3"
2023-12-15 00:00:00,patch order id: ord_prod_95e7d8a5e052c2346d3d962934871025,,Patch,Biochar,,Aggregate Purchase,undelivered,Mash makes,0,"0,8"
2023-12-15 00:00:00,patch order id: ord_prod_79d98a2860aa691d96baa595d6e52712,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,2,2
2023-12-15 00:00:00,patch order id: ord_prod_348a12c4c99a6d89898ddb438ffcb255,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,5,5
2023-12-15 00:00:00,patch order id: ord_prod_36f60f1831d550b21ff75bfcb09d8eb3,,Patch,Enhanced Weathering,,Aggregate Purchase,undelivered,Project Vesta,0,"65,5"
2023-12-15 00:00:00,patch order id: ord_prod_f437e0e67583dfbcb405a2e4cb4c5e39,,Patch,Mineralization,,Aggregate Purchase,undelivered,Andes,0,"10,9"
2023-12-15 00:00:00,patch order id: ord_prod_36d1d6fa60bfa493febda2353885e59f,,Patch,Mineralization,,Aggregate Purchase,undelivered,CarbonCure,0,"1,74"
2023-12-15 00:00:00,patch order id: ord_prod_aff00a41c23d526126a9e5f910f835cc,,Patch,Biochar,,Aggregate Purchase,undelivered,Ecoera,0,2
2023-12-15 00:00:00,patch order id: ord_prod_6fddd7e749ec51a8feadd14d99d87045,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"1,27","1,27"
2023-12-15 00:00:00,patch order id: ord_prod_be777d869c8f5814756f3d0cfc28136a,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"0,8","0,8"
2023-12-15 00:00:00,patch order id: ord_prod_acacfa12e6f35b660d0264160a92342e,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"0,17","0,17"
2023-12-15 00:00:00,patch order id: ord_prod_dba57b76fdc7eb1f45e2e7b7cbede3c4,,Patch,Enhanced Weathering,,Aggregate Purchase,undelivered,GreenSand,0,"3,5"
2023-12-15 00:00:00,patch order id: ord_prod_51dc0aa0444ae48eacd2418b752df7a2,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"0,15","0,15"
2023-12-15 00:00:00,patch order id: ord_prod_6aea5470321bf9bc0fe1bd874ec5f47f,,Patch,Biochar,,Aggregate Purchase,undelivered,Ecoera,0,"5,29"
2023-12-15 00:00:00,patch order id: ord_prod_bb949e8b9fe704b51ad47fad4b55fedd,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"0,15"
2023-12-15 00:00:00,patch order id: ord_prod_86f21745dc4521c38a152d32c9537cea,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"0,37"
2023-12-15 00:00:00,patch order id: ord_prod_7b50043a15205e45b4a51327ee08d606,,Patch,Macroalgae,,Aggregate Purchase,delivered,Running Tide,"0,2","0,2"
2023-12-15 00:00:00,patch order id: ord_prod_bc37d6ff19f9f139cc7aceeca630dcd2,,Patch,Mineralization,,Aggregate Purchase,undelivered,CarbonBuilt,0,1
2023-12-15 00:00:00,patch order id: ord_prod_51ff53cab7ab390d7674d19959f78bd6,,Patch,Macroalgae,,Aggregate Purchase,delivered,Running Tide,"0,37","0,37"
2023-12-15 00:00:00,patch order id: ord_prod_dbbd5e37c8762ba7b704d4481091fcd2,,Patch,Mineralization,,Aggregate Purchase,undelivered,CarbonCure,0,15
2023-12-15 00:00:00,patch order id: ord_prod_a4b90dd6b33b1a52d7549a1257e795f1,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"0,2","0,2"
2023-12-15 00:00:00,patch order id: ord_prod_f6912f2429aee109295f6e3f855ffc52,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"0,23"
2023-12-15 00:00:00,patch order id: ord_prod_36a9088177ebec253419c4c3bbf91520,,Patch,Biomass Removal,,Aggregate Purchase,undelivered,Levitree,0,100
2023-12-15 00:00:00,patch order id: ord_prod_7e444244637015c5a046c9c09d0ccb4a,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"11,24"
2023-12-15 00:00:00,patch order id: ord_prod_b57cdd8d9288316642d97e174c5fa680,,Patch,Mineralization,,Aggregate Purchase,undelivered,CarbonCure,0,"15,63"
2023-12-15 00:00:00,patch order id: ord_prod_51c1c963897404df7e0bbae0adcdc069,,Patch,Enhanced Weathering,,Aggregate Purchase,undelivered,Everest Carbon,0,5
2023-12-15 00:00:00,patch order id: ord_prod_09ae8ad6390e6b793fb5ba6bcfd11567,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,1
2023-12-15 00:00:00,patch order id: ord_prod_1f70f5f20df1c7f39c74f178795aa4d9,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"0,16","0,16"
